user_id,age,income,loan_amount,loan_term_months,credit_score,employment_years,is_self_employed,region,default
user_1713,30,49212,13477,36,702,9,0,East,0
user_1714,63,45369,28718,24,705,12,0,West,0
user_1715,33,28715,17336,36,732,0,0,South,0
user_1716,32,56257,23176,48,637,11,0,North,0
user_1717,29,74925,11530,48,765,10,0,North,0
user_1718,24,63126,12764,36,715,7,0,South,0
user_1719,59,75992,13739,24,708,13,0,North,1
user_1720,44,83839,27364,24,756,13,0,East,1
user_1721,54,52287,13936,24,692,19,0,East,0
user_1722,59,112936,10882,24,721,16,1,South,0
user_1723,61,53091,21504,24,686,18,0,South,0
user_1724,25,55749,15294,12,713,19,0,South,0
user_1725,35,45847,13909,12,726,16,0,South,0
user_1726,24,70907,11948,48,722,5,0,North,0
user_1727,59,54189,17444,12,619,13,0,North,0
user_1728,28,58422,20313,24,663,17,0,North,0
user_1729,44,55895,18940,24,726,16,0,East,0
user_1730,48,55441,12603,24,699,5,0,West,0
user_1731,63,63165,10061,48,678,4,0,East,0
user_1732,47,50995,-5095,48,700,12,0,West,0
user_1733,21,51934,10272,36,635,15,0,South,0
user_1734,54,81457,13139,12,711,8,0,South,0
user_1735,37,54129,14704,12,694,11,0,North,0
user_1736,57,67671,13645,36,683,9,0,North,0
user_1737,58,42210,29004,36,672,12,0,West,1
user_1738,46,51106,17456,12,689,18,0,West,0
user_1739,44,35348,8811,24,669,15,1,North,0
user_1740,59,97088,18277,12,667,16,0,South,0
user_1741,41,87509,16957,24,751,15,0,North,0
user_1742,50,71909,9750,48,616,13,0,South,0
user_1743,33,103022,16444,12,617,15,0,South,1
user_1744,57,75405,17650,12,711,14,1,East,0
user_1745,23,56560,20122,48,631,11,0,East,1
user_1746,52,67450,6121,48,599,4,0,West,0
user_1747,55,87215,18240,48,720,10,0,South,1
user_1748,39,42393,22049,48,730,4,1,North,0
user_1749,34,36543,24438,48,627,10,0,South,1
user_1750,42,68121,8869,36,608,1,0,West,0
user_1751,37,48263,14270,36,631,18,0,South,0
user_1752,24,14801,14754,48,652,16,1,South,0
user_1753,60,35141,18377,48,756,18,0,West,0
user_1754,39,53771,14176,48,662,11,1,South,1
user_1755,57,60963,11423,48,713,19,1,East,0
user_1756,22,61559,16085,24,708,4,0,West,0
user_1757,35,100103,13312,24,732,11,0,East,0
user_1758,22,55847,17810,48,654,15,0,West,1
user_1759,31,65562,10952,48,679,0,0,South,0
user_1760,43,27482,9888,12,671,1,0,East,1
user_1761,30,59377,21577,48,701,9,0,East,0
user_1762,23,66683,26362,48,728,1,0,North,0
user_1763,25,32494,24111,36,767,9,1,East,1
user_1764,23,41320,14640,24,664,17,0,East,0
user_1765,58,69783,20275,48,685,0,0,South,0
user_1766,33,49073,11568,24,714,4,0,East,0
user_1767,62,57949,17540,24,704,11,0,East,0
user_1768,39,70815,12080,12,748,16,0,East,0
user_1769,60,100737,21282,24,675,18,0,South,0
user_1770,55,55564,20617,24,664,17,0,West,0
user_1771,44,95383,25379,48,735,12,0,South,0
user_1772,44,20824,13853,36,692,2,0,East,0
user_1773,37,62967,22895,48,701,9,0,West,0
user_1774,60,53318,17532,48,677,13,0,South,0
user_1775,30,49350,15376,36,717,7,1,South,0
user_1776,22,73161,16684,36,645,9,0,West,0
user_1777,64,55707,23490,12,661,1,0,North,0
user_1778,43,19500,14340,36,574,12,0,East,0
user_1779,26,28232,14594,48,654,4,0,North,0
user_1780,22,74440,4671,36,717,10,0,East,0
user_1781,41,27255,14264,36,681,0,0,East,0
user_1782,55,74976,16321,36,643,9,1,North,0
user_1783,49,62495,11188,24,737,12,0,North,0
user_1784,27,56594,9960,12,685,3,0,East,0
user_1785,49,58370,5743,24,747,9,0,West,0
user_1786,57,70295,12076,24,714,11,0,West,0
user_1787,43,36450,22105,12,687,13,0,North,1
user_1788,53,60845,7590,24,753,2,0,North,0
user_1789,28,37209,18945,36,665,1,1,South,1
user_1790,32,63272,19396,12,636,18,0,West,0
user_1791,30,72929,27264,24,743,10,1,West,0
user_1792,35,63318,20191,48,704,6,0,East,0
user_1793,44,72172,19772,24,735,17,0,South,1
user_1794,46,45999,16838,48,715,13,1,East,1
user_1795,62,58756,15004,36,745,6,0,South,0
user_1796,59,55240,19260,48,659,6,0,West,0
user_1797,23,53931,21243,24,672,8,0,East,0
user_1798,22,43987,15852,24,672,11,0,South,0
user_1799,26,51363,21459,24,672,5,0,East,0
user_1800,41,37745,29416,12,617,6,1,South,0
user_1801,29,26116,15354,12,686,3,0,North,0
user_1802,30,45985,15495,24,711,15,1,East,0
user_1803,56,72519,14539,24,652,6,1,North,0
user_1804,23,64681,15668,36,643,7,0,South,1
user_1805,61,34867,21115,12,674,7,1,East,1
user_1806,44,51879,15435,12,711,19,0,South,0
user_1807,42,73849,15945,12,636,2,0,South,0
user_1808,34,51030,13751,48,773,8,0,North,1
user_1809,62,31644,17445,24,628,18,0,East,1
user_1810,64,105152,12484,36,657,12,0,West,0
user_1811,47,56660,8869,36,725,6,0,South,0
user_1812,53,36728,17238,24,718,19,0,North,0
user_1813,42,63425,24896,24,715,14,0,West,0
user_1814,49,58287,13550,36,652,18,1,North,1
user_1815,39,29170,9793,48,660,1,0,North,0
user_1816,39,61867,24578,36,645,11,0,North,1
user_1817,26,79674,15227,48,667,7,0,South,1
user_1818,39,55341,19722,48,695,7,0,West,0
user_1819,33,18796,11355,12,645,12,0,South,1
user_1820,46,66838,15048,24,610,0,0,South,1
user_1821,42,72058,22002,12,726,9,1,East,1
user_1822,41,48271,15653,48,672,8,0,West,0
user_1823,56,48418,15716,36,709,1,0,East,0
user_1824,22,105157,7557,12,667,18,0,North,0
user_1825,64,46835,18935,36,701,13,1,West,1
user_1826,50,37562,11070,48,773,9,0,West,0
user_1827,47,60502,20598,36,634,9,0,South,0
user_1828,27,71496,16011,12,648,7,0,North,1
user_1829,40,70648,16456,48,643,13,0,South,0
user_1830,51,10638,18862,24,764,12,0,East,0
user_1831,43,46785,16876,12,679,5,0,North,0
user_1832,33,83057,23592,12,715,12,0,South,0
user_1833,37,66533,22800,24,574,2,0,South,1
user_1834,24,35284,8913,48,694,19,0,South,0
user_1835,34,84848,14146,24,665,12,0,North,0
user_1836,40,79297,19182,12,735,18,0,East,0
user_1837,33,54067,10286,48,706,15,0,West,0
user_1838,23,77589,7159,36,663,3,1,South,0
user_1839,46,99995,11198,12,743,2,1,North,1
user_1840,46,38912,14424,36,746,14,1,West,0
user_1841,38,71108,-5323,24,740,14,0,South,0
user_1842,52,99718,9430,48,710,17,0,North,0
user_1843,34,73060,6107,24,668,6,1,East,0
user_1844,23,44912,20733,36,689,19,0,South,0
user_1845,21,64778,19657,12,663,4,0,North,0
user_1846,46,87397,16392,48,688,7,0,South,0
user_1847,44,39684,15500,24,656,9,0,North,0
user_1848,55,59398,17724,36,673,0,0,East,0
user_1849,34,55130,10008,36,765,10,0,East,1
user_1850,23,47371,21264,12,692,2,0,North,0
user_1851,33,64831,15465,36,662,2,0,West,0
user_1852,34,57985,19587,48,635,14,0,East,0
user_1853,41,72867,19382,36,676,16,0,South,0
user_1854,46,82819,17670,12,709,17,1,East,0
user_1855,23,34543,16564,24,685,7,1,South,0
user_1856,60,61350,16192,48,677,12,0,East,0
user_1857,24,58937,14685,24,697,9,1,East,0
user_1858,56,64068,17414,24,695,2,0,South,0
user_1859,63,59690,16031,36,708,19,0,East,0
user_1860,21,40386,12564,36,709,13,0,South,0
user_1861,60,89094,18048,12,676,12,1,South,0
user_1862,53,97615,16402,36,674,2,0,East,0
user_1863,27,70937,21048,36,680,12,0,East,0
user_1864,31,71962,5947,24,702,19,0,South,0
user_1865,47,62620,15181,48,724,8,0,North,0
user_1866,34,79384,11375,36,666,15,0,East,0
user_1867,42,11137,12411,48,673,7,0,West,0
user_1868,36,59922,17798,36,647,11,0,East,0
user_1869,32,48547,7819,36,620,11,0,North,1
user_1870,30,62916,15665,12,630,18,0,North,0
user_1871,44,81852,15152,36,639,16,0,East,0
user_1872,38,60380,9750,12,653,14,0,East,0
user_1873,42,52790,15790,24,698,17,0,West,0
user_1874,29,31934,11192,48,637,6,1,East,0
user_1875,37,57814,25987,36,680,12,1,North,0
user_1876,58,73445,21009,12,713,18,0,West,0
user_1877,60,43178,15336,24,646,15,0,East,0
user_1878,33,19933,12841,36,660,10,0,West,0
user_1879,57,105484,17520,12,627,4,0,West,0
user_1880,26,66703,18837,12,641,1,1,North,0
user_1881,41,55568,16272,24,734,0,0,North,0
user_1882,56,87819,9924,36,700,15,0,South,1
user_1883,27,62829,13952,36,765,4,0,North,0
user_1884,56,86640,15390,48,650,6,0,South,0
user_1885,45,84927,16451,36,740,8,0,North,0
user_1886,31,34509,16566,12,650,3,1,North,0
user_1887,64,69199,18654,48,659,18,0,South,0
user_1888,34,94505,21708,48,788,19,0,South,0
user_1889,49,40026,20062,36,646,14,0,South,0
user_1890,30,40272,17951,48,743,6,0,West,0
user_1891,25,43655,8711,12,678,17,0,South,1
user_1892,28,77808,20931,12,636,4,0,West,1
user_1893,25,65687,19094,24,622,12,0,West,0
user_1894,44,21284,13721,12,684,2,0,South,0
user_1895,60,66818,15148,24,635,5,0,South,1
user_1896,46,54961,15327,48,668,11,0,South,0
user_1897,26,57754,12810,24,603,17,0,North,0
user_1898,36,43259,6259,36,694,17,0,North,1
user_1899,56,66965,9417,24,618,3,0,South,0
user_1900,32,81009,10467,36,677,19,0,East,0
user_1901,31,47160,5160,48,624,13,0,South,1
user_1902,23,26350,9433,24,729,13,0,East,0
user_1903,64,53937,20705,12,595,0,1,North,0
user_1904,57,75125,17429,36,668,10,1,North,0
user_1905,26,51579,10145,48,702,8,0,East,0
user_1906,39,30049,11558,12,694,17,0,North,0
user_1907,38,75264,21145,36,630,4,0,South,1
user_1908,36,88306,21022,48,610,9,0,East,0
user_1909,43,60400,15349,48,711,14,0,East,0
user_1910,63,27884,20873,12,675,9,0,West,1
user_1911,57,53643,11170,48,637,15,0,North,0
user_1912,29,63030,16136,24,712,3,0,East,0
user_1913,23,43805,7628,48,657,3,0,East,0
user_1914,28,71667,13178,36,653,7,0,East,0
user_1915,58,41850,15140,36,645,5,0,North,1
user_1916,24,60512,6574,36,649,10,1,East,0
user_1917,32,55433,17965,24,648,12,0,East,0
user_1918,64,72317,18801,12,693,18,0,South,0
user_1919,51,59714,20055,24,742,10,0,South,0
user_1920,45,56070,26671,24,624,1,0,West,1
user_1921,36,43942,17083,24,666,2,1,East,0
user_1922,62,60695,14679,48,673,14,0,North,0
user_1923,34,54795,6989,12,698,12,1,West,0
user_1924,33,42589,16959,48,719,9,0,West,0
user_1925,61,63189,17797,24,673,4,0,West,0
user_1926,27,67279,8219,36,654,10,0,East,1
user_1927,32,53231,13799,24,703,13,0,West,0
user_1928,57,78631,15055,12,614,19,0,North,0
user_1929,24,65279,17647,36,594,14,0,South,0
user_1930,22,34322,19281,12,783,12,0,South,1
user_1931,55,86747,12317,24,647,2,0,East,0
user_1932,64,75339,16006,12,663,8,1,North,0
user_1933,23,80036,17868,48,701,7,0,North,1
user_1934,24,68010,14091,36,693,14,0,North,0
user_1935,58,13245,12892,12,715,0,1,East,0
user_1936,32,81852,18562,36,717,1,0,North,1
user_1937,39,61215,14111,36,622,8,0,South,1
user_1938,30,67064,9014,24,730,16,1,North,0
user_1939,21,70807,21865,24,700,8,1,North,0
user_1940,37,98725,9568,36,695,0,0,East,0
user_1941,36,49075,14527,12,696,7,0,West,0
user_1942,29,49591,16608,36,590,4,0,West,1
user_1943,29,42979,17276,24,671,10,0,East,0
user_1944,29,38601,15848,12,641,5,0,East,1
user_1945,32,38969,289,36,635,16,0,East,0
user_1946,61,22964,11487,24,660,17,0,East,0
user_1947,35,68533,16481,36,713,17,0,North,0
user_1948,22,99756,14454,36,691,4,0,North,1
user_1949,31,101031,17558,36,697,4,0,West,1
user_1950,31,42952,20107,12,662,18,0,East,0
user_1951,28,54556,17533,24,695,12,1,East,0
user_1952,52,84666,11354,24,672,6,0,North,0
user_1953,26,68646,12307,48,717,13,1,East,1
user_1954,40,62690,23157,36,707,7,1,South,0
user_1955,59,54865,14104,36,686,2,0,North,0
user_1956,55,83566,14522,48,647,3,0,South,0
user_1957,28,38538,17549,36,690,9,0,North,0
user_1958,63,69617,21186,12,689,3,1,North,1
user_1959,54,66898,10493,48,684,17,0,North,0
user_1960,39,60867,12519,24,660,11,0,West,0
user_1961,27,75754,6980,36,653,19,0,West,1
user_1962,51,60674,13518,24,692,19,0,North,0
user_1963,38,49309,17837,36,645,14,0,North,0
user_1964,60,61850,13178,48,669,12,0,North,0
user_1965,34,28157,23799,24,703,11,0,North,1
user_1966,59,72254,15581,36,697,7,0,East,0
user_1967,56,77364,14488,12,633,8,0,East,0
user_1968,37,46867,13239,48,691,19,1,East,0
user_1969,57,42109,8200,36,761,8,0,West,0
user_1970,64,47604,14548,36,707,16,0,South,0
user_1971,29,58739,16791,36,669,0,1,North,1
user_1972,40,64317,14409,48,732,5,0,East,0
user_1973,48,92309,16155,36,767,6,0,East,0
user_1974,40,89781,11646,36,714,8,0,East,0
user_1975,61,76630,8776,24,610,9,0,North,1
user_1976,56,62425,14468,24,704,3,0,North,1
user_1977,47,41461,16103,48,733,15,1,South,0
user_1978,28,93592,14156,48,597,11,0,West,0
user_1979,52,55047,16017,12,717,8,0,South,0
user_1980,21,65627,18883,36,671,2,0,North,0
user_1981,37,72547,18864,24,732,8,0,South,1
user_1982,29,61231,19286,24,677,16,0,East,0
user_1983,40,83021,20026,36,693,13,0,South,1
user_1984,52,69107,17485,36,694,4,1,East,1
user_1985,22,79772,16781,48,708,0,0,South,0
user_1986,52,68946,24714,12,697,0,0,East,0
user_1987,29,59242,18918,12,644,2,0,South,0
user_1988,50,61483,10774,48,669,8,0,West,1
user_1989,40,58755,5684,48,679,5,1,South,1
user_1990,58,34314,13794,24,729,8,0,North,0
user_1991,21,39983,18123,48,699,3,0,North,0
user_1992,25,74810,19794,12,653,19,0,East,1
user_1993,55,34812,8747,24,643,18,0,North,1
user_1994,56,51915,18647,12,706,4,0,East,0
user_1995,21,38997,20673,36,661,4,0,West,1
user_1996,34,50845,18043,12,710,13,1,North,0
user_1997,29,56894,17078,24,677,9,0,North,0
user_1998,50,51875,14335,12,738,15,0,East,0
user_1999,44,31432,12699,24,650,5,1,West,1
user_2000,24,56289,18927,24,737,19,0,West,0
user_2001,34,40822,17916,48,719,13,0,South,0
user_2002,45,47268,13364,12,662,17,0,East,0
user_2003,24,74810,27710,48,644,8,0,East,1
user_2004,45,79107,7451,48,757,6,0,West,0
user_2005,30,33780,13839,12,643,17,0,East,0
user_2006,55,91373,11143,24,692,9,0,North,0
user_2007,27,49798,16920,36,693,1,0,North,0
user_2008,62,47979,5255,12,680,12,1,North,0
user_2009,33,42166,21346,48,711,5,1,East,1
user_2010,24,61118,20027,48,642,8,0,South,0
user_2011,63,99631,16336,24,757,19,0,South,0
user_2012,56,29206,13448,48,647,7,1,West,1
user_2013,34,18862,18581,36,674,9,1,East,0
user_2014,38,65370,16643,48,622,15,0,West,0
user_2015,28,71386,19760,24,721,14,0,East,0
user_2016,52,61053,14387,12,755,12,1,South,0
user_2017,47,71915,14092,24,760,17,1,North,0
user_2018,62,37374,20388,48,725,5,0,East,0
user_2019,57,41102,18168,24,665,19,1,South,0
user_2020,43,62479,14129,48,680,8,0,South,1
user_2021,27,95161,16839,24,667,17,1,South,0
user_2022,32,71213,15924,12,631,6,0,North,0
user_2023,45,72144,17336,48,668,4,0,South,0
user_2024,23,38526,21347,36,716,10,0,West,0
user_2025,46,68448,13250,36,645,12,1,South,0
user_2026,24,36357,11777,36,588,2,0,South,0
user_2027,62,95355,16368,36,629,0,0,East,1
user_2028,56,39761,12317,48,712,3,0,East,0
user_2029,35,44070,10445,48,611,18,0,East,0
user_2030,52,30538,19967,12,661,17,0,South,1
user_2031,49,61716,13563,24,664,5,0,South,0
user_2032,30,60875,5659,48,690,9,0,West,0
user_2033,41,90264,19237,36,689,6,0,North,0
user_2034,36,75528,12809,48,696,11,0,South,0
user_2035,39,44184,17889,36,674,7,0,North,0
user_2036,49,77467,20417,12,642,12,0,South,0
user_2037,38,35129,15948,24,716,17,0,North,0
user_2038,64,45632,4822,48,609,13,0,East,1
user_2039,36,62369,5181,24,711,10,0,South,0
user_2040,21,37362,11637,36,725,9,0,West,0
user_2041,22,81293,14715,36,773,5,0,North,0
user_2042,35,105586,21000,24,649,12,0,East,1
user_2043,59,54109,16456,12,657,9,0,West,0
user_2044,48,46966,28086,24,682,11,0,East,0
user_2045,21,57408,7542,24,679,0,0,South,0
user_2046,25,48852,15606,48,713,17,0,West,1
user_2047,62,65234,12772,48,700,12,1,North,0
user_2048,42,33551,16173,36,665,3,0,North,0
user_2049,56,66370,23758,48,676,5,0,West,1
user_2050,33,98238,24074,12,717,17,0,North,0
user_2051,21,19957,15272,12,629,4,1,East,0
user_2052,36,36627,19307,12,670,17,0,West,0
user_2053,61,51098,16077,36,702,4,1,North,0
user_2054,42,70837,9623,12,637,6,0,East,0
user_2055,52,77807,15071,12,538,8,0,North,0
user_2056,36,76198,12474,48,737,2,0,East,0
user_2057,35,26165,14686,36,679,11,0,South,0
user_2058,62,46513,10739,24,629,19,0,East,1
user_2059,32,41993,15775,12,716,13,0,North,0
user_2060,21,58696,16528,48,671,7,0,East,0
user_2061,37,60365,18521,24,638,11,1,North,0
user_2062,61,32615,16549,12,694,6,0,West,0
user_2063,48,51208,23173,24,682,8,0,West,0
user_2064,27,71610,25961,24,655,11,1,South,1
user_2065,29,47433,12977,36,649,3,0,East,0
user_2066,42,55995,19850,36,638,4,0,South,1
user_2067,46,93937,25573,12,709,8,0,West,1
user_2068,32,99800,19980,12,630,6,0,East,0
user_2069,27,16772,18586,36,648,13,1,East,0
user_2070,35,62277,5890,12,684,19,0,South,0
user_2071,58,118340,12209,12,738,16,0,South,0
user_2072,41,69576,12939,36,685,0,0,East,0
user_2073,34,60369,21935,24,703,14,0,East,0
user_2074,22,86253,11346,12,684,14,1,East,0
user_2075,28,64361,14573,48,716,0,0,South,0
user_2076,26,74182,19201,36,757,14,0,North,0
user_2077,57,55793,11121,12,662,1,1,West,0
user_2078,57,64070,16395,12,680,3,0,West,0
user_2079,53,68532,15743,36,686,16,0,South,1
user_2080,61,77311,19385,48,701,15,0,East,0
user_2081,26,51365,18294,48,685,17,0,West,0
user_2082,46,50822,18136,36,658,15,0,West,0
user_2083,59,21450,16003,48,679,7,0,West,1
user_2084,61,52256,6620,12,777,5,0,West,0
user_2085,57,79060,15698,48,692,19,0,East,1
user_2086,34,69264,15276,12,603,1,0,South,0
user_2087,57,40064,18832,24,664,18,0,East,0
user_2088,28,21922,12885,48,680,12,0,East,1
user_2089,59,57151,15208,24,674,5,1,West,0
user_2090,33,78475,15366,36,677,5,1,West,0
user_2091,33,50422,11437,48,691,12,0,East,0
user_2092,60,31101,9233,12,700,0,1,East,1
user_2093,63,48209,16912,48,690,8,0,East,0
user_2094,48,66523,20038,36,718,11,0,North,0
user_2095,38,84848,11875,36,620,11,0,West,1
user_2096,39,54866,13911,12,669,3,0,South,0
user_2097,58,81097,19147,48,697,18,0,South,0
user_2098,52,78880,19633,24,690,15,0,South,1
user_2099,42,36466,16157,36,653,11,0,North,0
user_2100,22,85014,17071,36,658,0,0,North,0
user_2101,33,65902,17660,12,646,3,0,South,0
user_2102,43,35866,18555,48,719,8,0,South,0
user_2103,45,95216,9642,24,605,6,0,South,0
user_2104,48,57488,24586,48,628,9,0,East,0
user_2105,31,21131,16370,48,696,12,0,West,0
user_2106,53,45874,18649,24,701,7,0,North,0
user_2107,44,40950,11190,12,616,19,0,North,0
user_2108,22,46365,14070,36,705,9,1,East,1
user_2109,50,51096,16884,12,687,9,0,North,1
user_2110,37,54852,5977,12,700,7,0,South,0
user_2111,60,54099,10494,48,682,19,1,North,0
user_2112,54,58050,11373,24,697,14,1,East,0
user_2113,58,71747,8606,36,698,0,0,West,0
user_2114,42,45071,15530,48,698,14,0,South,0
user_2115,25,83620,14629,36,689,16,0,North,0
user_2116,60,35496,22118,48,676,12,0,South,0
user_2117,36,72302,9396,24,676,11,0,West,0
user_2118,33,92865,16173,36,689,2,0,North,0
user_2119,46,56452,10599,36,713,18,0,South,1
user_2120,51,63869,6414,12,758,4,0,East,0
user_2121,59,40640,17939,48,701,2,0,East,0
user_2122,43,49764,18352,48,695,4,1,West,0
user_2123,32,91353,17760,48,728,8,1,West,0
user_2124,34,74969,8417,12,695,5,0,West,0
user_2125,38,68370,15417,12,637,15,0,North,0
user_2126,47,21240,17986,36,650,9,1,West,0
user_2127,48,45670,19760,48,753,15,0,North,0
user_2128,38,94779,18141,48,651,2,0,South,0
user_2129,36,68216,19825,36,702,17,0,East,0
user_2130,36,70711,20336,36,640,10,0,South,0
user_2131,33,63411,15524,36,731,18,0,East,0
user_2132,49,47740,17492,24,661,14,1,West,0
user_2133,29,66650,19998,24,683,10,0,South,0
user_2134,46,29395,16950,36,670,9,1,South,0
user_2135,48,27890,20994,12,700,8,0,West,0
user_2136,61,45294,19372,12,686,2,0,South,1
user_2137,33,63843,11837,48,716,8,0,North,1
user_2138,56,28606,8470,24,706,17,0,East,0
user_2139,29,62540,15096,24,691,11,0,West,0
user_2140,34,40108,9094,36,706,15,1,North,0
user_2141,32,42803,15415,36,708,3,0,North,0
user_2142,52,85991,14962,36,664,0,0,West,1
user_2143,58,60745,21504,36,661,12,0,South,0
user_2144,23,41923,17525,36,742,7,1,East,0
user_2145,36,63736,19889,12,708,5,0,North,0
user_2146,40,30607,12552,12,696,7,0,South,0
user_2147,52,67646,22648,36,647,18,0,West,0
user_2148,43,82146,19468,12,608,11,0,West,1
user_2149,37,73234,17137,36,668,0,0,East,1
user_2150,36,103154,5967,36,661,3,1,West,0
user_2151,58,21232,20893,24,667,12,0,East,0
user_2152,28,62539,23866,12,714,16,0,West,0
user_2153,39,33129,15056,12,741,18,1,West,1
user_2154,50,56535,15158,24,724,18,1,North,0
user_2155,54,60030,12416,12,655,4,0,South,0
user_2156,34,105596,6841,24,701,10,0,North,0
user_2157,42,58804,12189,48,660,6,1,East,0
user_2158,64,58431,23297,12,606,2,0,North,1
user_2159,37,80103,20395,36,676,10,1,West,0
user_2160,35,58943,11136,24,730,16,0,West,0
user_2161,52,96622,12108,36,666,10,0,South,0
user_2162,33,73393,25675,36,713,14,0,East,0
user_2163,41,76570,9899,12,653,18,1,West,0
user_2164,60,22648,11422,24,707,7,1,South,1
user_2165,53,99704,12852,48,670,15,0,South,0
user_2166,47,46870,8209,36,740,14,0,West,0
user_2167,55,59805,12312,36,667,2,0,West,0
user_2168,36,46945,12388,48,658,5,0,East,0
user_2169,48,39514,10488,24,738,2,0,South,0
user_2170,54,35956,21639,12,656,4,1,South,1
user_2171,21,62064,9165,36,688,0,0,South,0
user_2172,61,20602,14290,12,657,13,0,East,1
user_2173,51,55143,10614,24,716,11,0,South,1
user_2174,56,81155,13950,48,731,12,0,North,0
user_2175,64,72638,10382,12,653,13,0,North,0
user_2176,53,68648,15379,24,701,11,1,South,0
user_2177,53,42092,16607,12,705,12,0,North,0
user_2178,59,28278,22010,12,685,5,0,North,1
user_2179,38,80835,12057,36,741,14,1,East,1
user_2180,43,51020,23089,12,740,15,1,South,1
user_2181,43,58338,10965,36,645,8,0,East,0
user_2182,35,56048,13809,24,728,7,0,South,0
user_2183,46,73447,23823,24,700,4,0,West,0
user_2184,50,96866,29514,36,689,14,0,North,0
user_2185,45,89247,23429,48,670,6,0,East,0
user_2186,36,13355,13882,12,620,16,0,East,1
user_2187,59,53829,17574,24,691,15,0,West,1
user_2188,34,33065,18413,24,692,10,1,West,0
user_2189,37,78768,16727,48,759,6,0,North,0
user_2190,32,60079,9960,24,653,10,1,North,0
user_2191,49,72123,16172,36,615,1,1,South,0
user_2192,52,52117,12470,48,632,1,0,South,0
user_2193,44,39212,10157,24,743,5,0,West,0
user_2194,33,42634,13443,48,662,2,0,North,0
user_2195,40,29339,16576,48,734,0,0,North,0
user_2196,35,34727,20006,24,680,19,0,West,0
user_2197,24,30514,13730,24,641,15,0,West,0
user_2198,54,39285,14606,24,760,13,1,East,1
user_2199,48,38154,19019,48,732,16,0,West,0
user_2200,22,67881,15354,36,672,17,1,East,1
user_2201,50,67097,16907,36,719,3,0,South,1
user_2202,46,67860,15389,12,684,2,0,West,0
user_2203,46,83499,16013,24,697,7,0,West,0
user_2204,40,58433,9604,36,750,3,0,West,0
user_2205,62,44383,15611,12,619,14,0,East,0
user_2206,48,104228,22139,12,665,12,0,West,0
user_2207,40,78112,15844,24,681,13,0,West,0
user_2208,31,63046,10831,12,693,13,0,North,0
user_2209,30,61657,22382,36,630,4,0,North,0
user_2210,43,65793,18606,12,716,4,0,North,0
user_2211,57,55957,18838,12,633,12,0,West,0
user_2212,61,62564,18702,36,630,3,0,North,1
user_2213,39,69987,9368,12,669,17,0,South,0
user_2214,38,45469,18239,12,755,5,0,North,1
user_2215,47,27317,21923,48,781,4,0,West,1
user_2216,26,18487,12598,12,699,2,0,North,1
user_2217,30,77757,5356,12,670,19,0,North,0
user_2218,22,28341,16827,48,686,2,0,North,0
user_2219,44,69306,15163,48,693,2,0,South,0
user_2220,58,36912,7261,48,738,19,1,South,0
user_2221,48,37235,18026,24,631,1,0,East,0
user_2222,48,45636,17651,24,727,19,1,West,1
user_2223,59,63882,7669,36,622,17,0,South,0
user_2224,22,34228,24446,12,660,9,0,South,0
user_2225,25,47661,18755,36,679,6,0,South,0
user_2226,31,59485,5548,24,696,19,0,West,0
user_2227,30,35794,19094,12,679,13,1,East,1
user_2228,63,88564,18949,12,687,9,0,West,1
user_2229,22,25549,22075,48,681,19,0,North,0
user_2230,35,55636,11880,24,619,15,0,East,1
user_2231,59,85450,19166,12,703,5,1,North,0
user_2232,61,33510,13816,48,712,16,1,South,1
user_2233,57,57807,12217,12,733,5,0,West,0
user_2234,27,62657,10674,24,753,17,0,North,0
user_2235,40,43864,5484,36,696,9,0,East,0
user_2236,54,58450,17702,36,736,9,0,North,0
user_2237,55,71228,13634,12,680,8,0,North,0
user_2238,54,50657,1349,48,621,14,0,South,0
user_2239,42,75286,15376,48,718,10,0,North,0
user_2240,51,67854,20789,48,709,6,1,North,0
user_2241,43,48341,8465,24,680,17,0,South,0
user_2242,39,82549,11437,36,677,1,0,East,0
user_2243,24,45181,17204,36,699,1,0,South,1
user_2244,44,77117,2205,12,666,12,1,North,1
user_2245,40,45539,12331,36,697,10,0,West,1
user_2246,59,53678,16733,48,643,18,0,South,0
user_2247,48,56747,12194,24,647,19,0,South,0
user_2248,59,66771,8509,48,627,0,0,North,0
user_2249,37,11731,8749,48,769,16,0,West,0
user_2250,39,69160,6939,36,682,19,0,East,1
user_2251,55,57950,11834,24,728,17,0,West,0
user_2252,52,65714,20283,24,636,7,0,South,0
user_2253,59,70049,26809,48,672,12,0,West,0
user_2254,55,67876,15180,12,702,3,0,East,0
user_2255,50,19852,18841,36,738,18,0,West,1
user_2256,37,38779,10295,12,655,2,0,West,1
user_2257,62,66656,4541,48,663,5,0,West,0
user_2258,49,63993,24258,36,648,5,0,South,0
user_2259,26,44208,12024,12,675,5,0,North,0
user_2260,37,74752,18593,12,639,7,0,North,0
user_2261,37,54871,15792,12,622,16,0,West,1
user_2262,34,77714,19972,36,690,9,0,South,0
user_2263,44,84200,19770,12,706,4,0,South,0
user_2264,57,65566,16388,24,634,18,0,South,0
user_2265,60,71111,16938,48,653,10,0,North,0
user_2266,59,47830,21062,36,676,9,1,South,0
user_2267,52,77844,12951,24,748,2,1,West,0
user_2268,56,64362,22778,12,566,9,0,North,0
user_2269,57,54105,11460,48,697,1,0,South,0
user_2270,34,35623,15382,12,707,8,1,West,1
